ConsultationID,Date,ConsultantID,ConsultantName,RegionID,StylistID,ClientID,ServiceID,ServiceName,ServiceCategory,ColourSeasonID,MainSeason,RevenueActual_GBP,RevenuePotential_GBP,Status,IsNewClient,NPS_Score,DeliveryMode,Year,MonthNum,MonthName,QuarterYear
CN0047538,2025-12-23,CON007,Kate Okoye,RG07,STY021,CL0048,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS08,Autumn,442.48,442.48,Completed,No,9,In-Person,2025,12,December,Q4 2025
CN0047539,2025-12-23,CON008,Helen Chen,RG08,STY024,CL2389,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS03,Spring,301.13,301.13,Completed,No,9,In-Person,2025,12,December,Q4 2025
CN0047540,2025-12-23,CON008,Helen Chen,RG08,STY023,CL1175,SV04,Makeup Lesson,Personalised makeup using client season palette.,CS11,Winter,147.55,147.55,Completed,No,7,In-Person,2025,12,December,Q4 2025
CN0047541,2025-12-23,CON008,Helen Chen,RG08,STY024,CL1213,SV08,Online Colour Analysis,Remote colour consultation via video call.,CS05,Summer,135.31,135.31,Completed,No,9,Online,2025,12,December,Q4 2025
CN0047542,2025-12-23,CON009,Fiona Williams,RG09,STY028,CL1398,SV04,Makeup Lesson,Personalised makeup using client season palette.,CS05,Summer,123.17,123.17,Completed,No,10,In-Person,2025,12,December,Q4 2025
CN0047543,2025-12-23,CON009,Fiona Williams,RG09,STY025,CL0303,SV08,Online Colour Analysis,Remote colour consultation via video call.,CS03,Spring,132.24,132.24,Completed,No,5,Online,2025,12,December,Q4 2025
CN0047544,2025-12-23,CON009,Fiona Williams,RG09,STY025,CL0462,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS04,Summer,410.0,410.0,Completed,No,9,In-Person,2025,12,December,Q4 2025
CN0047545,2025-12-23,CON010,Rachel Johnson,RG10,STY030,CL2523,SV02,Style Analysis,"Most flattering shapes, lines, textures for body type.",CS05,Summer,0,219.13,Cancelled,No,,In-Person,2025,12,December,Q4 2025
CN0047546,2025-12-23,CON010,Rachel Johnson,RG10,STY030,CL2704,SV02,Style Analysis,"Most flattering shapes, lines, textures for body type.",CS07,Autumn,182.09,182.09,Completed,Yes,9,In-Person,2025,12,December,Q4 2025
CN0047547,2025-12-23,CON010,Rachel Johnson,RG10,STY029,CL2504,SV02,Style Analysis,"Most flattering shapes, lines, textures for body type.",CS11,Winter,0,183.27,Cancelled,No,,In-Person,2025,12,December,Q4 2025
CN0047548,2025-12-23,CON011,James Smith,RG01,STY031,CL1500,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS11,Winter,0,422.15,No-Show,No,,In-Person,2025,12,December,Q4 2025
CN0047549,2025-12-23,CON011,James Smith,RG01,STY031,CL0783,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS07,Autumn,281.29,281.29,Completed,No,10,In-Person,2025,12,December,Q4 2025
CN0047550,2025-12-23,CON011,James Smith,RG01,STY032,CL2459,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS08,Autumn,304.92,304.92,Completed,Yes,8,In-Person,2025,12,December,Q4 2025
CN0047551,2025-12-23,CON013,Mark Taylor,RG03,STY038,CL0865,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS06,Summer,294.47,294.47,Completed,Yes,7,In-Person,2025,12,December,Q4 2025
CN0047552,2025-12-23,CON013,Mark Taylor,RG03,STY037,CL2358,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS10,Winter,0,293.54,Cancelled,No,,In-Person,2025,12,December,Q4 2025
CN0047553,2025-12-23,CON013,Mark Taylor,RG03,STY037,CL2210,SV07,Teen Colour Analysis,Colour analysis for ages 13-17.,CS05,Summer,208.3,208.3,Completed,No,9,In-Person,2025,12,December,Q4 2025
CN0047554,2025-12-23,CON013,Mark Taylor,RG03,STY037,CL0163,SV07,Teen Colour Analysis,Colour analysis for ages 13-17.,CS02,Spring,187.74,187.74,Completed,No,10,In-Person,2025,12,December,Q4 2025
CN0047555,2025-12-23,CON014,Tom Davis,RG04,STY041,CL0188,SV11,Corporate Image Workshop,Workplace image & colour session. Per person.,CS12,Winter,139.63,139.63,Completed,Yes,5,In-Person,2025,12,December,Q4 2025
CN0047556,2025-12-23,CON014,Tom Davis,RG04,STY039,CL2599,SV07,Teen Colour Analysis,Colour analysis for ages 13-17.,CS02,Spring,198.17,198.17,Completed,No,10,In-Person,2025,12,December,Q4 2025
CN0047557,2025-12-23,CON015,Raj Miller,RG05,STY042,CL2437,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS02,Spring,285.24,285.24,Completed,No,10,In-Person,2025,12,December,Q4 2025
CN0047558,2025-12-23,CON015,Raj Miller,RG05,STY043,CL1682,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS06,Summer,420.39,420.39,Completed,No,9,In-Person,2025,12,December,Q4 2025
CN0047559,2025-12-23,CON015,Raj Miller,RG05,STY042,CL1806,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS05,Summer,418.67,418.67,Completed,Yes,9,In-Person,2025,12,December,Q4 2025
CN0047560,2025-12-23,CON015,Raj Miller,RG05,STY043,CL2306,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS12,Winter,291.69,291.69,Completed,Yes,10,In-Person,2025,12,December,Q4 2025
CN0047561,2025-12-23,CON017,Michael Moore,RG07,STY049,CL1337,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS03,Spring,0,440.42,No-Show,Yes,,In-Person,2025,12,December,Q4 2025
CN0047562,2025-12-23,CON017,Michael Moore,RG07,STY047,CL0461,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS12,Winter,278.75,278.75,Completed,No,9,In-Person,2025,12,December,Q4 2025
CN0047563,2025-12-23,CON018,Oliver Anderson,RG08,STY051,CL2372,SV10,Follow-up Consultation,Review for existing clients.,CS10,Winter,113.55,113.55,Completed,No,8,In-Person,2025,12,December,Q4 2025
CN0047564,2025-12-23,CON018,Oliver Anderson,RG08,STY052,CL0578,SV02,Style Analysis,"Most flattering shapes, lines, textures for body type.",CS06,Summer,183.44,183.44,Completed,No,10,In-Person,2025,12,December,Q4 2025
CN0047565,2025-12-23,CON019,Peter Thomas,RG09,STY053,CL0926,SV08,Online Colour Analysis,Remote colour consultation via video call.,CS05,Summer,154.92,154.92,Completed,No,9,Online,2025,12,December,Q4 2025
CN0047566,2025-12-23,CON020,Andrew Jackson,RG10,STY055,CL1161,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS02,Spring,302.08,302.08,Completed,Yes,9,In-Person,2025,12,December,Q4 2025
CN0047567,2025-12-23,CON021,Jessica White,RG01,STY061,CL2740,SV10,Follow-up Consultation,Review for existing clients.,CS07,Autumn,103.99,103.99,Completed,No,8,In-Person,2025,12,December,Q4 2025
CN0047568,2025-12-23,CON021,Jessica White,RG01,STY060,CL0772,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS04,Summer,0,285.88,Cancelled,No,,In-Person,2025,12,December,Q4 2025
CN0047569,2025-12-23,CON022,Lucy Harris,RG02,STY062,CL0158,SV05,Wardrobe Edit,Home visit — edits wardrobe to season-flattering pieces only.,CS04,Summer,252.6,252.6,Completed,No,8,In-Person,2025,12,December,Q4 2025
CN0047570,2025-12-23,CON022,Lucy Harris,RG02,STY064,CL0763,SV07,Teen Colour Analysis,Colour analysis for ages 13-17.,CS11,Winter,0,206.61,No-Show,Yes,,In-Person,2025,12,December,Q4 2025
CN0047571,2025-12-23,CON022,Lucy Harris,RG02,STY062,CL0380,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS05,Summer,276.63,276.63,Completed,Yes,7,In-Person,2025,12,December,Q4 2025
CN0047572,2025-12-23,CON022,Lucy Harris,RG02,STY064,CL2517,SV04,Makeup Lesson,Personalised makeup using client season palette.,CS10,Winter,135.65,135.65,Completed,No,6,In-Person,2025,12,December,Q4 2025
CN0047573,2025-12-23,CON023,Charlotte Martin,RG03,STY067,CL1880,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS02,Spring,278.99,278.99,Completed,Yes,9,In-Person,2025,12,December,Q4 2025
CN0047574,2025-12-23,CON024,Amy Thompson,RG04,STY071,CL1840,SV12,Colour Fan Replacement,Replacement colour fan for existing clients.,CS04,Summer,69.59,69.59,Completed,No,5,In-Person,2025,12,December,Q4 2025
CN0047575,2025-12-23,CON025,Natalie Garcia,RG05,STY073,CL2584,SV12,Colour Fan Replacement,Replacement colour fan for existing clients.,CS04,Summer,57.03,57.03,Completed,No,9,In-Person,2025,12,December,Q4 2025
CN0047576,2025-12-24,CON001,Sophie Marlowe,RG01,STY001,CL1971,SV02,Style Analysis,"Most flattering shapes, lines, textures for body type.",CS01,Spring,211.94,211.94,Completed,No,8,In-Person,2025,12,December,Q4 2025
CN0047577,2025-12-24,CON002,Emma Patel,RG02,STY005,CL2235,SV02,Style Analysis,"Most flattering shapes, lines, textures for body type.",CS03,Spring,183.19,183.19,Completed,No,10,In-Person,2025,12,December,Q4 2025
CN0047578,2025-12-24,CON002,Emma Patel,RG02,STY004,CL2719,SV09,Group Colour Workshop,Group session — colour theory & season basics. Per person.,CS03,Spring,95.32,95.32,Completed,No,8,In-Person,2025,12,December,Q4 2025
CN0047579,2025-12-24,CON003,Claire Hughes,RG03,STY008,CL2261,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS12,Winter,438.07,438.07,Completed,No,10,In-Person,2025,12,December,Q4 2025
CN0047580,2025-12-24,CON003,Claire Hughes,RG03,STY007,CL0002,SV07,Teen Colour Analysis,Colour analysis for ages 13-17.,CS08,Autumn,208.35,208.35,Completed,No,7,In-Person,2025,12,December,Q4 2025
CN0047581,2025-12-24,CON003,Claire Hughes,RG03,STY009,CL2368,SV06,Personal Shopping,Guided shopping trip with stylist.,CS12,Winter,288.66,288.66,Completed,No,7,In-Person,2025,12,December,Q4 2025
CN0047582,2025-12-24,CON004,Lisa Carter,RG04,STY011,CL1954,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS07,Autumn,276.9,276.9,Completed,No,7,In-Person,2025,12,December,Q4 2025
CN0047583,2025-12-24,CON004,Lisa Carter,RG04,STY011,CL1458,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS01,Spring,417.74,417.74,Completed,No,9,In-Person,2025,12,December,Q4 2025
CN0047584,2025-12-24,CON004,Lisa Carter,RG04,STY010,CL0762,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS05,Summer,415.06,415.06,Completed,Yes,9,In-Person,2025,12,December,Q4 2025
CN0047585,2025-12-24,CON006,Anna Singh,RG06,STY018,CL2158,SV12,Colour Fan Replacement,Replacement colour fan for existing clients.,CS04,Summer,57.4,57.4,Completed,No,8,In-Person,2025,12,December,Q4 2025
CN0047586,2025-12-24,CON007,Kate Okoye,RG07,STY021,CL2422,SV07,Teen Colour Analysis,Colour analysis for ages 13-17.,CS08,Autumn,193.35,193.35,Completed,No,10,In-Person,2025,12,December,Q4 2025
CN0047587,2025-12-24,CON007,Kate Okoye,RG07,STY021,CL0985,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS10,Winter,418.88,418.88,Completed,No,9,In-Person,2025,12,December,Q4 2025
CN0047588,2025-12-24,CON008,Helen Chen,RG08,STY024,CL0815,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS01,Spring,0,272.14,No-Show,No,,In-Person,2025,12,December,Q4 2025
CN0047589,2025-12-24,CON009,Fiona Williams,RG09,STY028,CL1885,SV09,Group Colour Workshop,Group session — colour theory & season basics. Per person.,CS01,Spring,78.07,78.07,Completed,No,6,In-Person,2025,12,December,Q4 2025
CN0047590,2025-12-24,CON009,Fiona Williams,RG09,STY025,CL2679,SV09,Group Colour Workshop,Group session — colour theory & season basics. Per person.,CS11,Winter,98.84,98.84,Completed,No,8,In-Person,2025,12,December,Q4 2025
CN0047591,2025-12-24,CON009,Fiona Williams,RG09,STY025,CL2566,SV02,Style Analysis,"Most flattering shapes, lines, textures for body type.",CS11,Winter,208.91,208.91,Completed,Yes,7,In-Person,2025,12,December,Q4 2025
CN0047592,2025-12-24,CON010,Rachel Johnson,RG10,STY029,CL0544,SV10,Follow-up Consultation,Review for existing clients.,CS05,Summer,98.81,98.81,Completed,No,8,In-Person,2025,12,December,Q4 2025
CN0047593,2025-12-24,CON010,Rachel Johnson,RG10,STY029,CL1190,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS09,Autumn,413.89,413.89,Completed,Yes,5,In-Person,2025,12,December,Q4 2025
CN0047594,2025-12-24,CON010,Rachel Johnson,RG10,STY029,CL2052,SV06,Personal Shopping,Guided shopping trip with stylist.,CS03,Spring,284.38,284.38,Completed,Yes,7,In-Person,2025,12,December,Q4 2025
CN0047595,2025-12-24,CON011,James Smith,RG01,STY032,CL2973,SV09,Group Colour Workshop,Group session — colour theory & season basics. Per person.,CS07,Autumn,80.24,80.24,Completed,Yes,8,In-Person,2025,12,December,Q4 2025
CN0047596,2025-12-24,CON011,James Smith,RG01,STY031,CL1766,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS11,Winter,0,436.46,Cancelled,Yes,,In-Person,2025,12,December,Q4 2025
CN0047597,2025-12-24,CON011,James Smith,RG01,STY031,CL0079,SV05,Wardrobe Edit,Home visit — edits wardrobe to season-flattering pieces only.,CS02,Spring,240.93,240.93,Completed,Yes,10,In-Person,2025,12,December,Q4 2025
CN0047598,2025-12-24,CON012,David Brown,RG02,STY034,CL0523,SV08,Online Colour Analysis,Remote colour consultation via video call.,CS12,Winter,0,148.32,No-Show,Yes,,Online,2025,12,December,Q4 2025
CN0047599,2025-12-24,CON013,Mark Taylor,RG03,STY037,CL0665,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS03,Spring,409.74,409.74,Completed,No,7,In-Person,2025,12,December,Q4 2025
CN0047600,2025-12-24,CON013,Mark Taylor,RG03,STY038,CL0038,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS01,Spring,292.87,292.87,Completed,Yes,8,In-Person,2025,12,December,Q4 2025
CN0047601,2025-12-24,CON014,Tom Davis,RG04,STY039,CL0712,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS04,Summer,431.67,431.67,Completed,No,9,In-Person,2025,12,December,Q4 2025
CN0047602,2025-12-24,CON014,Tom Davis,RG04,STY041,CL2798,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS02,Spring,426.58,426.58,Completed,No,5,In-Person,2025,12,December,Q4 2025
CN0047603,2025-12-24,CON015,Raj Miller,RG05,STY043,CL1572,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS07,Autumn,278.76,278.76,Completed,No,10,In-Person,2025,12,December,Q4 2025
CN0047604,2025-12-24,CON015,Raj Miller,RG05,STY043,CL2825,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS03,Spring,293.93,293.93,Completed,Yes,9,In-Person,2025,12,December,Q4 2025
CN0047605,2025-12-24,CON015,Raj Miller,RG05,STY042,CL2390,SV08,Online Colour Analysis,Remote colour consultation via video call.,CS10,Winter,139.69,139.69,Completed,Yes,8,Online,2025,12,December,Q4 2025
CN0047606,2025-12-24,CON016,Liam Wilson,RG06,STY044,CL2723,SV05,Wardrobe Edit,Home visit — edits wardrobe to season-flattering pieces only.,CS05,Summer,245.33,245.33,Completed,No,10,In-Person,2025,12,December,Q4 2025
CN0047607,2025-12-24,CON016,Liam Wilson,RG06,STY045,CL0865,SV12,Colour Fan Replacement,Replacement colour fan for existing clients.,CS09,Autumn,57.94,57.94,Completed,No,8,In-Person,2025,12,December,Q4 2025
CN0047608,2025-12-24,CON017,Michael Moore,RG07,STY047,CL0174,SV08,Online Colour Analysis,Remote colour consultation via video call.,CS10,Winter,130.95,130.95,Completed,No,7,Online,2025,12,December,Q4 2025
CN0047609,2025-12-24,CON017,Michael Moore,RG07,STY048,CL2353,SV10,Follow-up Consultation,Review for existing clients.,CS02,Spring,88.92,88.92,Completed,Yes,10,In-Person,2025,12,December,Q4 2025
CN0047610,2025-12-24,CON017,Michael Moore,RG07,STY048,CL0319,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS01,Spring,287.97,287.97,Completed,No,8,In-Person,2025,12,December,Q4 2025
CN0047611,2025-12-24,CON018,Oliver Anderson,RG08,STY050,CL2250,SV08,Online Colour Analysis,Remote colour consultation via video call.,CS06,Summer,135.39,135.39,Completed,Yes,10,Online,2025,12,December,Q4 2025
CN0047612,2025-12-24,CON018,Oliver Anderson,RG08,STY051,CL0727,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS03,Spring,0,294.5,No-Show,No,,In-Person,2025,12,December,Q4 2025
CN0047613,2025-12-24,CON019,Peter Thomas,RG09,STY053,CL0617,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS04,Summer,285.91,285.91,Completed,No,8,In-Person,2025,12,December,Q4 2025
CN0047614,2025-12-24,CON019,Peter Thomas,RG09,STY053,CL2822,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS09,Autumn,306.37,306.37,Completed,No,10,In-Person,2025,12,December,Q4 2025
CN0047615,2025-12-24,CON019,Peter Thomas,RG09,STY054,CL0185,SV02,Style Analysis,"Most flattering shapes, lines, textures for body type.",CS10,Winter,208.25,208.25,Completed,No,10,In-Person,2025,12,December,Q4 2025
CN0047616,2025-12-24,CON020,Andrew Jackson,RG10,STY057,CL2536,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS08,Autumn,0,276.45,Cancelled,No,,In-Person,2025,12,December,Q4 2025
CN0047617,2025-12-24,CON020,Andrew Jackson,RG10,STY057,CL0176,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS05,Summer,440.68,440.68,Completed,No,9,In-Person,2025,12,December,Q4 2025
CN0047618,2025-12-24,CON022,Lucy Harris,RG02,STY063,CL1170,SV04,Makeup Lesson,Personalised makeup using client season palette.,CS02,Spring,118.2,118.2,Completed,No,8,In-Person,2025,12,December,Q4 2025
CN0047619,2025-12-24,CON022,Lucy Harris,RG02,STY065,CL0360,SV03,Colour & Style Combined,Full colour + style analysis. Best value package.,CS01,Spring,443.8,443.8,Completed,No,9,In-Person,2025,12,December,Q4 2025
CN0047620,2025-12-24,CON023,Charlotte Martin,RG03,STY066,CL0281,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS06,Summer,296.73,296.73,Completed,No,7,In-Person,2025,12,December,Q4 2025
CN0047621,2025-12-24,CON024,Amy Thompson,RG04,STY069,CL0355,SV04,Makeup Lesson,Personalised makeup using client season palette.,CS05,Summer,119.58,119.58,Completed,No,5,In-Person,2025,12,December,Q4 2025
CN0047622,2025-12-24,CON024,Amy Thompson,RG04,STY068,CL2104,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS10,Winter,305.77,305.77,Completed,No,8,In-Person,2025,12,December,Q4 2025
CN0047623,2025-12-24,CON024,Amy Thompson,RG04,STY070,CL1426,SV01,Colour Analysis,Full 2-hour colour draping. Season & sub-season identified. Colour Fan included.,CS09,Autumn,298.07,298.07,Completed,Yes,10,In-Person,2025,12,December,Q4 2025
CN0047624,2025-12-24,CON025,Natalie Garcia,RG05,STY073,CL2604,SV05,Wardrobe Edit,Home visit — edits wardrobe to season-flattering pieces only.,CS01,Spring,245.85,245.85,Completed,No,10,In-Person,2025,12,December,Q4 2025
CN0047625,2025-12-24,CON025,Natalie Garcia,RG05,STY073,CL0929,SV02,Style Analysis,"Most flattering shapes, lines, textures for body type.",CS04,Summer,213.69,213.69,Completed,Yes,8,In-Person,2025,12,December,Q4 2025
